时间,尾部烟道进口烟气温度,炉尾部烟道出口烟气温度,炉膛出口O2浓度1,炉膛出口O2浓度2,CO的浓度,炉膛第一烟道出口烟气温度,炉膛第一烟道入口烟气温度,活性炭喷射量,一次风机实际运行电流,二次风机实际运行电流,锅炉蒸汽量,二噁英排放浓度
2016-08-11 21:00:00,12472.647689819318,35498.40319824218,465.33842992782587,418.4259214401244,65.78703927993767,56860.83911132812,54216.28967285156,241.38584089279163,9048.246566772437,2272.3020553588854,1235.4974346160864,0.000675374143116258
2016-08-11 22:00:00,12533.68103027341,35604.15618896484,466.07129955291737,419.8453679084777,58.9768504500389,57182.737609863274,55795.22680664062,241.35573577880845,9022.812484741185,2271.2465095520006,1252.5012245178202,0.000535087558098452
2016-08-11 23:00:00,12390.087631225559,35898.64050292968,471.49027776718106,423.78194189071644,54.49999570846555,57309.189270019524,56673.21002197265,241.3589396476744,9046.522048950166,2273.840248107909,1242.9110755920387,0.000426469106170833
2016-08-12 00:00:00,12418.012802124002,35480.077941894524,530.4722156524655,483.93147945404036,52.48148307204244,56546.29266357421,53555.57202148437,241.35429525375355,9066.145889282203,2273.5729064941393,1217.1793880462621,0.00071359288816967
2016-08-12 01:00:00,12492.714416503883,34996.29418945312,506.92175817489584,458.77222585678095,54.37037104368208,56278.669067382805,54997.00378417969,241.31071949005113,9080.185150146463,2275.2881507873526,1190.355657577512,0.000523213644609764
2016-08-12 02:00:00,12472.233444213849,34824.15075683593,471.18148326873774,423.81018495559687,537.3564793467511,55762.55938720703,54539.93127441406,241.38232231140123,8986.186325073217,2273.774299621581,1183.2815532684306,0.0010654759641108
2016-08-12 03:00:00,12445.283569335923,35621.31396484374,411.71388435363764,366.7087912559508,61.09259223937971,56788.939086914055,53711.59997558593,241.360544681549,8917.800918579072,2271.829837799071,1256.041822433469,0.00080658902255077
2016-08-12 04:00:00,12414.205581665019,35728.48852539062,456.6425890922545,408.66527557373036,41.15740877389907,54581.759216308594,55386.09710693359,241.3709487915038,8948.726943969697,2276.065952301024,1234.9801502227756,0.000789459819149635
2016-08-12 05:00:00,12415.77053833005,35393.25463867187,476.833794593811,429.2106456756591,51.79166784882543,54086.23065185547,56368.371093749985,241.3147215843199,9041.845993041969,2272.3958282470694,1203.7460327148415,0.000635218096656553
2016-08-12 06:00:00,12478.145950317365,35435.39184570312,410.1768407821654,367.3375000953673,461.35185149311945,54927.82562255859,54251.532958984375,241.35957813262922,8936.73033142088,2272.7569160461417,1242.3459148406955,0.00130667097823011
2016-08-12 07:00:00,12400.822036743146,35607.413696289055,484.1148118972777,439.5203738212585,91.79166498780238,54683.28009033203,55863.53424072265,241.40763473510728,8987.326461791967,2269.4791450500475,1235.738237380979,0.000769888733142401
2016-08-12 08:00:00,12446.90841674803,35170.52636718749,485.22962379455504,439.5125017166135,112.14815127849558,55276.25457763671,56110.234191894524,241.3297834396361,8991.55670166013,2266.899288177489,1195.3205947875958,0.000581642025303528
2016-08-12 09:00:00,12485.550521850562,35312.063293457024,458.4930648803707,415.23703861236555,130.1388887166974,56000.36132812499,54881.202453613274,241.34436082839952,8947.26277160642,2266.388858795165,1219.966077804563,0.000713859877223023
2016-08-12 10:00:00,12492.59489440916,35160.14788818359,508.0129599571226,463.46342754364,442.6990739107123,54024.23150634765,56255.49487304687,241.37927913665757,9028.66316223142,2266.0520477294913,1206.932174682615,0.00105959581219621
