时间,尾部烟道进口烟气温度,炉尾部烟道出口烟气温度,炉膛出口O2浓度1,炉膛出口O2浓度2,CO的浓度,炉膛第一烟道出口烟气温度,炉膛第一烟道入口烟气温度,活性炭喷射量,一次风机实际运行电流,二次风机实际运行电流,锅炉蒸汽量,二噁英排放浓度
2016-04-16 19:00:00,1203.257293701169,3142.638732910153,45.92083358764646,43.678701877593966,10.14351814985273,5465.1541137695285,5524.8203735351535,24.13872766494748,959.4386596679652,242.84375,121.50456047058078,0.0112505267307993
2016-04-16 20:00:00,1211.52778625488,3105.397308349607,50.23518371582029,48.61018514633178,20.30555617809291,5294.3440551757785,5540.0708618164035,24.148661136627172,996.093734741208,243.73957824707009,117.80570793151821,0.0209019634002328
2016-04-16 21:00:00,1224.606109619137,3119.226898193357,48.630091190338106,46.806018829345675,11.712962150573704,5424.239624023435,5751.387451171872,24.144495964050268,1034.056701660153,244.47568511962868,119.695358276367,0.0115408312482685
2016-04-16 22:00:00,1210.7800140380818,3118.698577880857,47.13055467605587,44.76713132858276,29.26389002799985,5531.7598266601535,5505.489013671871,24.148179054260236,991.5046081542939,245.1909713745115,119.2684307098385,0.0280930414660314
2016-04-16 23:00:00,1204.5500640869107,3104.9587097167932,47.776854515075655,45.708332538604715,19.5277780294418,5520.380554199218,5454.0193481445285,24.13135910034177,1005.2372741699193,244.5763893127439,118.16918754577608,0.0197688757268643
2016-04-17 00:00:00,1209.377182006833,3156.7636108398424,44.85648250579832,42.901849746704066,19.162036180496187,5570.915710449215,5785.604492187497,24.121108055114714,997.0196685790993,244.2916641235349,121.668964385986,0.0183713238509587
2016-04-17 01:00:00,1212.683670043942,3139.475952148435,46.06990671157834,43.78749942779539,15.625001192092867,5549.259399414062,5778.3408813476535,24.147860050201388,997.760437011717,244.99652862548803,121.02137565612759,0.0150704899088806
2016-04-17 02:00:00,1213.296798706051,3140.82385253906,47.08287048339841,44.72638988494872,41.708333015441866,5567.2595825195285,5667.053894042966,24.128636360168446,1007.2569580078093,244.38194656372048,121.08650779724091,0.039218633832691
2016-04-17 03:00:00,1203.801513671873,3061.934356689451,44.00463008880612,41.55000019073483,27.93055462837216,5432.37915039062,5466.480957031248,24.141932010650603,986.8055572509727,243.48263549804668,115.0983028411863,0.0259166195064195
2016-04-17 04:00:00,1190.6155853271464,3168.717956542967,46.303240299224825,44.664350986480684,12.759258747100807,5617.094848632812,5509.10949707031,24.141129970550512,936.655090332029,244.94444274902318,123.5127677917478,0.0143547111663721
2016-04-17 05:00:00,1196.717437744137,3160.1622924804656,42.90555524826047,40.72315025329586,8.657407999038684,5598.370239257809,5446.6057739257785,24.151542186737036,934.056716918941,246.72569274902318,121.72689819335908,0.00964065434851202
2016-04-17 06:00:00,1202.386138916012,3139.446838378904,43.918519020080545,42.300464153289774,6.800925970077491,5589.1312255859375,5519.474975585937,24.13344097137448,941.73611450195,247.0520858764647,121.7206058502194,0.00774349451298277
2016-04-17 07:00:00,1207.65032958984,3117.5285339355437,43.348148345947244,41.24259090423581,9.962962925434084,5506.393249511716,5519.878112792968,24.14529561996457,938.043960571286,247.61458206176738,117.9040889739988,0.0100844214425629
2016-04-17 08:00:00,1212.098510742184,3114.627838134764,44.313886642456026,41.94305467605589,7.763890087604504,5535.102294921872,5640.192687988278,24.11902713775631,937.8240966796848,245.66666412353496,119.12148094177229,0.0079193035156745
2016-04-17 09:00:00,1207.406219482418,3150.961669921873,45.25601863861082,42.463425159454324,6.620370924472795,5569.413513183593,5578.604370117185,24.13248109817503,950.717590332029,246.3229141235349,119.87094688415488,0.0071840560040316
2016-04-17 10:00:00,1196.0649108886698,3142.464904785153,44.07361125946042,42.00509166717527,12.27777791023252,5510.259216308593,5538.908081054687,24.145936012268038,948.952545166013,244.46527862548808,118.19444274902321,0.0126661398770973
2016-04-17 11:00:00,1204.4816894531234,3136.194091796873,45.26527690887449,42.6351861953735,14.02777767181393,5552.001220703122,5514.587646484372,24.145937442779513,983.130798339841,243.76388549804668,119.1643905639646,0.0140990165970075
2016-04-17 12:00:00,1204.698623657222,3119.6973571777307,42.97453975677488,40.60601949691771,36.06944513320916,5508.762084960935,5470.937133789062,24.140491008758513,1004.618072509762,242.25347137451146,118.61701583862282,0.0333907064419189
2016-04-17 13:00:00,1208.79209899902,3158.5214233398406,45.38148021697995,42.9351849555969,14.268518924713108,5560.722045898437,5394.5886840820285,24.1440153121948,1010.740753173826,242.513889312744,120.4858398437497,0.014675063753263001
2016-04-17 14:00:00,1197.9302062988252,3143.695373535154,44.51944398880003,41.18148326873776,25.60185241699216,5561.549987792968,5629.825439453122,24.146580696105932,1003.6689605712869,241.86804580688445,120.5474338531493,0.0247855305866454
2016-04-17 15:00:00,1192.489578247068,3123.272888183592,45.00648212432859,42.09074115753172,16.09722304344175,5538.479187011716,5666.831481933593,24.14369535446164,1003.9988555908169,243.2222175598141,119.76581764221169,0.0163255461756857
2016-04-17 16:00:00,1196.11926269531,3147.4459838867156,46.12222194671629,42.72175836563108,12.82870388031003,5522.687194824216,5505.4483032226535,24.14017009735105,1003.02662658691,244.8368072509763,121.16664695739712,0.0137882008199871
2016-04-17 17:00:00,1204.630828857419,3146.215148925779,43.77361202239987,40.50463199615476,18.925925970077483,5462.2908325195285,5601.675781249997,24.146258354186983,1004.502304077146,244.7673606872556,118.79708290100069,0.0180402995801314
2016-04-17 18:00:00,1196.7039031982401,3144.076416015623,45.784721851348856,42.717592716217005,30.65740680694577,5464.4336547851535,5585.719848632812,24.142734050750708,1012.702529907224,245.41666793823208,118.7367973327634,0.0299603098607735
2016-04-17 19:00:00,1199.5721740722631,3072.754699707029,48.18518304824826,44.97731494903561,19.708332061767553,5364.553588867184,5524.28283691406,24.13216161727904,1019.380783081052,245.36458206176738,115.3317661285397,0.0197600317844279
2016-04-17 20:00:00,1213.9104309082002,2914.494476318357,53.45138835906973,50.8782396316528,38.3472208976745,5299.124755859373,5393.635742187498,24.135684967040987,1076.614562988278,245.7534790039061,102.79364204406708,0.0337585493503763
2016-04-17 21:00:00,1230.968322753904,3081.3858947753884,45.80833387374877,42.94444417953489,20.37962901592252,5728.706970214843,5611.741088867187,24.13152170181272,1052.858779907224,195.52430725097642,114.8719100952146,0.0171000425455555
2016-04-17 22:00:00,1222.141174316403,3135.7257080078093,47.480556964874246,44.87638854980465,28.374999284744266,5823.056823730466,5734.737243652343,24.133921623229963,1055.272018432614,248.0798645019527,120.2082977294919,0.0256152764543247
2016-04-17 23:00:00,1015.4643554687469,2590.4595336914035,41.91249942779539,39.60370445251461,17.88425874710081,4729.481872558592,4639.8504028320285,20.1114168167114,863.7905120849591,205.64930343627918,96.34866523742649,0.0199493929669633
2016-04-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18 09:00:00,201.492492675781,512.419006347656,8.61018562316894,7.91712999343872,4.20833301544189,912.09033203125,964.537841796875,4.02010488510131,168.449081420898,40.972221374511705,19.634752273559503,0.0245255263235756
2016-04-18 10:00:00,811.521133422849,2110.388549804686,32.11712980270383,30.11018610000601,8.578703939914691,3765.427856445311,3839.438903808592,16.09387445449827,671.267364501951,163.7777748107909,81.9914093017576,0.0126834641689896
2016-04-18 11:00:00,1216.008193969724,3096.074035644529,49.5745368003845,47.34027719497678,24.36573994159696,5491.388671874998,5701.339294433593,24.15218400955197,1036.892364501952,244.67014312744132,118.545570373535,0.0233367752383166
2016-04-18 12:00:00,1212.644287109372,3110.9934692382776,48.350462913513134,45.829628467559786,30.620369791984515,5535.226318359372,5720.319396972655,24.141932487487768,1022.4305572509727,244.4409713745116,121.2332439422604,0.0294725983459852
2016-04-18 13:00:00,1209.771408081052,3178.2114868164044,46.193055152893045,44.11573934555051,8.291667044162724,5622.7625732421875,5805.856628417968,24.13632631301878,1011.4120483398399,243.7847213745115,124.40017890930142,0.008709722152597809
2016-04-18 14:00:00,1207.364578247068,3082.920501708981,53.35694313049314,51.044906616210916,24.925924658775312,5462.265014648437,5694.299987792968,24.14177370071408,1016.07060241699,243.76388168334927,117.04681396484341,0.0252174117806908
2016-04-18 15:00:00,1210.3579101562461,3092.794250488278,50.156944751739466,47.77175855636594,17.51851809024808,5480.66271972656,5386.7202758789035,24.140970706939672,1022.6215362548801,242.6492958068845,118.05354881286578,0.0181855327788492
2016-04-18 16:00:00,1212.206680297849,3130.568786621092,48.127778053283656,45.45648241043089,13.453702688217142,5640.532165527341,5502.4500122070285,24.140811920165998,1005.8969726562481,243.23263549804662,123.41921615600552,0.0140896997298533
2016-04-18 17:00:00,1212.234130859372,3154.2438354492156,46.7092580795288,43.93518733978268,11.064816057682014,5507.103210449215,5428.420410156247,24.156188964843718,1005.7812499999981,243.826389312744,123.73176383972151,0.012335941108193001
2016-04-18 18:00:00,1217.064926147458,3140.091369628905,48.42222309112547,46.13749933242797,24.837961673736547,5331.35180664062,5714.575988769521,24.14273548126218,1006.736129760739,244.33332824707,122.95047187805142,0.0246567992868055
2016-04-18 19:00:00,1203.773651123042,3103.8156738281236,48.577314853668184,46.24027919769284,9.736111938953396,5439.946716308592,5552.395935058593,24.161474227905245,1007.2222442626927,245.0659713745116,120.62304878234829,0.0109692036387651
2016-04-18 20:00:00,1214.247589111324,3144.2520751953093,46.82916736602781,44.5472226142883,9.39351922273633,5584.5933227539035,5536.004089355468,24.13520145416256,1010.8506927490187,245.1979103088377,121.83174324035629,0.00998441809082167
2016-04-18 21:00:00,1222.916625976559,3185.770874023435,45.14027738571164,42.74027919769285,6.717591941356642,5678.746582031247,5581.8005981445285,24.144013881683325,1007.1874999999981,244.47222137451152,125.54327583312971,0.0072939213235534706
2016-04-18 22:00:00,1221.283218383786,3152.339111328123,47.57777929306028,45.21805524826047,9.416665911674473,5588.602050781247,5417.820983886717,24.137767791748022,1010.295150756833,245.62847518920876,122.44432830810513,0.0102431714503913
2016-04-18 23:00:00,1217.5406341552698,3158.404174804685,47.33888912200924,45.16990756988522,7.592593133449519,5625.521484374997,5628.043457031246,24.154748439788793,1009.8148345947227,246.6840324401852,122.3664054870602,0.00806373378624835
2016-04-19 00:00:00,1227.64123535156,3177.098022460935,45.15833234786982,43.03425979614256,5.060184001922592,5688.308593749997,5680.2022094726535,24.13744688034055,970.3645782470669,247.05902862548808,124.7823276519772,0.00547228065892164
2016-04-19 01:00:00,1219.1609802246069,3156.880554199215,46.20601749420161,44.19352006912229,6.185185015201551,5638.392822265622,5627.310485839843,24.12991857528684,943.032379150387,246.94444274902318,122.43686294555627,0.0066757303622670796
2016-04-19 02:00:00,1218.711105346676,3163.766113281248,44.116667270660365,41.193517208099344,15.143518328666667,5641.236755371091,5652.4988403320285,24.149781227111788,1017.569427490232,245.99305343627898,122.650093078613,0.0142296829537285
2016-04-19 03:00:00,1221.079986572262,3166.080810546873,44.495832920074434,42.60370302200315,7.81018501520154,5608.0327758789035,5616.1548461914035,24.13072061538693,1016.157409667966,247.78125381469707,121.90771675109819,0.007987503754873079
2016-04-19 04:00:00,1229.194458007811,3170.739807128903,45.87499999999997,44.16481399536131,25.532407164573588,5623.508483886716,5783.990234374997,24.135685920715307,1018.020858764644,247.5069503784177,122.59722900390592,0.0229954173637778
2016-04-19 05:00:00,1223.216217041011,3167.692565917967,44.24861001968381,41.952776908874476,15.800925970077493,5621.270507812499,5500.1743774414035,24.157630920410128,1023.541671752926,248.46875381469692,123.387901306152,0.0152014093038392
2016-04-19 06:00:00,1220.929885864255,3174.226440429685,45.158796310424776,43.69027853012082,34.94907617568961,5545.802429199218,5466.093261718749,24.136165618896452,1017.829864501951,247.7673645019529,121.70749092102021,0.0325181869459582
2016-04-19 07:00:00,1209.22717285156,3131.88732910156,46.970835208892794,46.188889503478975,17.57407402992246,5536.82873535156,5555.05206298828,24.12623262405393,1021.2847290039032,247.2673606872556,120.44037246704072,0.0178689818984056
2016-04-19 08:00:00,1213.8124084472631,3139.827758789059,49.421759605407665,48.79907417297361,17.171297311782812,5593.343627929687,5538.789550781247,24.14833879470822,1017.9976959228501,246.9270858764646,121.0206756591794,0.0176660750810488
2016-04-19 09:00:00,1217.676559448239,3119.6979370117156,49.082406044006326,47.33749771118161,19.013890027999846,5579.762573242187,5518.684082031246,24.14337444305417,1013.015060424802,244.54513931274403,119.9976234436033,0.0187990543447541
2016-04-19 10:00:00,1214.12608337402,3133.762451171873,47.330092430114725,45.05185317993161,32.69444251060479,5622.5881958007785,5738.19573974609,32.905341625213595,1011.2499999999968,243.2395858764647,121.084268569946,0.0237839076261033
2016-04-19 11:00:00,1206.249343872066,3143.021057128903,47.99259281158445,45.11990833282466,11.421297311782801,5642.3201293945285,5521.182800292966,24.124471664428672,1012.725677490231,241.1249999999998,121.26372528076142,0.0120352559573737
2016-04-19 12:00:00,1202.088500976559,3102.7308044433576,47.331944942474344,44.812963485717745,24.231482148170443,5607.00811767578,5477.540100097655,24.122870922088598,1010.1388702392552,240.3229179382322,119.3336067199704,0.0241382597221503
2016-04-19 13:00:00,1197.8345031738252,2988.996032714842,57.15185308456413,55.100926876067845,37.361111402511476,5480.3543090820285,5467.463378906248,24.14161205291744,983.420135498045,236.9618072509763,108.9109487533565,0.0377853952932179
